freq,fpm,rel,ref#,text type,value
35,1.223090395081611,31.0,86,Domain,2.9 Soil Sciences
33,1.153199515362662,43.4,86,Domain,2.2.5 Molecular Biology
19,0.6639633573300174,685.2,86,Domain,1.3 Sustainable Tourism
17,0.5940724776110683,23.4,86,Domain,3.2.1 Transport and Infrastructure Engineering
9,0.3145089587352714,10.3,86,Domain,3.2.5.1 Waste Management
5,0.174727199297373,115.8,86,Domain,3.2.5.4 Soil Quality Management
3,0.1048363195784238,88.0,86,Domain,1.2 Environmental Education
2108,73.66498722377246,94.0,86,User,Expert
1196,41.79474607193163,104.8,86,User,Semi-expert
616,21.526390953436355,109.3,86,User,General public
61,2.1316718314279504,190.4,86,User,Unknown/NA user
4,0.13978175943789842,32.1,90,Domain,2.9 Soil Sciences
2,0.06989087971894921,14.3,90,Domain,3.5 Energy Engineering
288,10.064286679528685,195.8,90,Genre,Lexicographical material
157,5.486434057937512,83.5,90,Genre,Article
44,1.5375993538168824,34.2,90,Genre,Book
18,0.6290179174705428,347.3,90,Genre,Others
7,0.2446180790163222,21.5,90,Genre,Report
5,0.174727199297373,51.4,90,Domain,2.2.3 Zoology
1,0.034945439859474604,31.7,90,Genre,Informational website
204,7.128869731332819,77.5,90,Editor,Academic/Research/Educational
35,1.223090395081611,172.3,90,Editor,Other
17,0.5940724776110683,79.4,90,Editor,Unknown/NA editor
13,0.45429071817316985,33.7,90,Editor,Government
246,8.59657820543075,143.5,90,Editor,Business/NGO
6,0.2096726391568476,71.6,90,Domain,2.2.5 Molecular Biology
9,0.3145089587352714,31.4,90,Domain,2.2.2 Botany
190,6.639633573300174,241.6,90,Domain,0 General
122,4.263343662855901,51.5,90,Domain,3.2.3 Coastal Engineering
92,3.2149804670716633,55.8,90,Domain,2.7.1 Meteorology
81,2.8305806286174424,63.1,90,Domain,2.7.2 Climatology
31,1.0833086356437125,115.7,90,Domain,3.2.5.3 Air Quality Management
17,0.5940724776110683,52.6,90,Domain,2.4 Geology
7,0.2446180790163222,46.9,90,Domain,3.1 Marine Engineering
16,0.5591270377515937,49.6,90,Domain,3.3  Agricultural Engineering
16,0.5591270377515937,19.9,90,Domain,2.10 Oceanography
14,0.4892361580326444,64.4,90,Domain,3.2.5.2 Water Treatment and Supply
12,0.4193452783136952,77.3,90,Domain,3.5.1 Renewable Energy
12,0.4193452783136952,74.2,90,Domain,2.8 Ecology
12,0.4193452783136952,83.8,90,Domain,1 Environmental Protection
11,0.3843998384542206,49.0,90,Domain,3.2.2 Hydraulic Engineering
9,0.3145089587352714,184.2,90,Domain,3.4 Chemical Engineering
16,0.5591270377515937,93.2,90,Domain,2.6 Chemistry
69,2.411235350303748,94.6,90,User,General public
263,9.19065068304182,178.2,90,User,Semi-expert
183,6.395015494283852,63.1,90,User,Expert
3706,129.50780011921287,101.7,94,Genre,Lexicographical material
3658,127.8304190059581,114.7,94,Genre,Book
1048,36.622820972729386,130.2,94,Genre,Report
140,4.892361580326444,80.7,94,Genre,Thesis
139,4.857416140466969,177.7,94,Genre,Informational website
130,4.542907181731699,101.3,94,Genre,Others
58,2.026835511849527,150.3,94,Genre,News
6,0.2096726391568476,25.0,94,Genre,Law
4,0.13978175943789842,58.7,94,Genre,Leaflet
5999,209.63769371698814,92.0,94,Editor,Academic/Research/Educational
4335,151.4884817908224,102.1,94,Editor,Business/NGO
1219,42.59849118869954,127.6,94,Editor,Government
745,26.034352695308577,140.4,94,Editor,Unknown/NA editor
459,16.039956895498843,91.2,94,Editor,Other
3868,135.16896137644775,83.1,94,Genre,Article
6,0.2096726391568476,45.1,94,Domain,3.2.5.4 Soil Quality Management
25,0.8736359964868651,30.5,94,Domain,2.2 Biology
4011,140.16615927635263,60.7,94,Domain,3.2.3 Coastal Engineering
2789,97.46283176807466,60.6,94,Domain,2.7.1 Meteorology
2607,91.10276171365028,72.8,94,Domain,2.7.2 Climatology
1815,63.4259733449464,82.8,94,Domain,0 General
1047,36.58787553286991,46.8,94,Domain,2.10 Oceanography
564,19.709228080743674,62.7,94,Domain,3.3  Agricultural Engineering
560,19.569446321305776,62.1,94,Domain,2.4 Geology
459,16.039956895498843,61.4,94,Domain,3.2.5.3 Air Quality Management
449,15.690502496904097,56.2,94,Domain,2.2.2 Botany
442,15.445884417887774,72.9,94,Domain,3.2.5.2 Water Treatment and Supply
387,13.523885225616672,99.2,94,Domain,3.5 Energy Engineering
374,13.069594507443501,107.5,94,Domain,2.9 Soil Sciences
343,11.986285871799788,54.8,94,Domain,3.2.2 Hydraulic Engineering
334,11.671776913064518,69.8,94,Domain,2.6 Chemistry
9,0.3145089587352714,49.3,94,Domain,2.2.4 Microbiology
300,10.48363195784238,111.9,94,Domain,3.2.5.1 Waste Management
260,9.085814363463397,42.7,94,Domain,2.5 Hydrology
257,8.980978043884972,61.7,94,Domain,3.1 Marine Engineering
253,8.841196284447074,63.4,94,Domain,1 Environmental Protection
216,7.548215009646514,80.8,94,Domain,3.2.4 Mining Engineering
199,6.954142532035446,88.8,94,Domain,3.2.1 Transport and Infrastructure Engineering
196,6.849306212457021,45.3,94,Domain,3.5.1 Renewable Energy
184,6.429960934143327,67.9,94,Domain,2.2.3 Zoology
153,5.346652298499614,49.5,94,Domain,2.1 Geography
149,5.206870539061716,63.7,94,Domain,2.2.5 Molecular Biology
124,4.33323454257485,91.0,94,Domain,3.4 Chemical Engineering
113,3.94883470412063,61.0,94,Domain,1.1 Environmental Law
112,3.9138892642611554,130.5,94,Domain,2.3 Physics
34,1.1881449552221366,16.8,94,Domain,3.2.5 Environmental Engineering
25,0.8736359964868651,111.4,94,Domain,2.8.1 Human Ecology
278,9.714832280933939,61.6,94,Domain,2.8 Ecology
6720,234.83335585566934,93.5,94,User,Expert
4021,140.5156136749474,110.0,94,User,Semi-expert
1912,66.81568101131545,105.9,94,User,General public
104,3.634325745385359,101.3,94,User,Unknown/NA user
5,0.174727199297373,44.2,98,Editor,Unknown/NA editor
3,0.1048363195784238,28.0,98,Editor,Other
9,0.3145089587352714,44.2,98,Editor,Government
124,4.33323454257485,159.1,98,User,Semi-expert
109,3.8090529446827315,71.1,98,User,Expert
36,1.2580358349410856,93.5,98,User,General public
123,4.298289102715375,135.9,98,Editor,Business/NGO
3,0.1048363195784238,2065.0,98,Genre,Leaflet
76,2.6558534293200697,51.6,98,Domain,3.2.3 Coastal Engineering
76,2.6558534293200697,95.3,98,Domain,2.7.2 Climatology
67,2.3413444705847986,65.3,98,Domain,2.7.1 Meteorology
40,1.397817594378984,81.9,98,Domain,0 General
27,0.9435268762058142,134.5,98,Domain,2.4 Geology
25,0.8736359964868651,184.3,98,Domain,2.5 Hydrology
24,0.8386905566273904,144.1,98,Domain,3.2.5.3 Air Quality Management
22,0.7687996769084412,44.1,98,Domain,2.10 Oceanography
14,0.4892361580326444,161.1,98,Domain,3.5 Energy Engineering
12,0.4193452783136952,88.8,98,Domain,3.2.5.2 Water Treatment and Supply
9,0.3145089587352714,101.1,98,Domain,1 Environmental Protection
132,4.612798061450648,95.0,98,Editor,Academic/Research/Educational
5,0.174727199297373,51.8,98,Domain,3.5.1 Renewable Energy
3,0.1048363195784238,98.8,98,Domain,3.4 Chemical Engineering
3,0.1048363195784238,50.4,98,Domain,3.2.4 Mining Engineering
3,0.1048363195784238,21.5,98,Domain,3.2.2 Hydraulic Engineering
3,0.1048363195784238,28.1,98,Domain,2.6 Chemistry
3,0.1048363195784238,16.8,98,Domain,2.2.2 Botany
1,0.034945439859474604,10.8,98,Domain,3.1 Marine Engineering
1,0.034945439859474604,12.9,98,Domain,2.9 Soil Sciences
133,4.6477435013101225,171.2,98,Genre,Lexicographical material
63,2.2015627111468996,92.7,98,Genre,Book
49,1.7123265531142553,49.4,98,Genre,Article
14,0.4892361580326444,81.5,98,Genre,Report
10,0.349454398594746,270.2,98,Genre,Thesis
4,0.13978175943789842,39.8,98,Domain,2.8 Ecology
3,0.1048363195784238,137.0,98,User,Unknown/NA user
7,0.2446180790163222,115.9,98,Domain,2.2.3 Zoology
307,10.728250036858704,43.4,102,Genre,Article
68,2.376289910444273,258.0,102,Genre,Thesis
2,0.06989087971894921,10.3,102,Genre,Others
2,0.06989087971894921,16.8,102,Genre,Informational website
765,26.733261492498073,77.3,102,Editor,Academic/Research/Educational
745,26.034352695308577,115.6,102,Editor,Business/NGO
311,10.868031796296602,214.3,102,Editor,Government
81,2.8305806286174424,100.5,102,Editor,Unknown/NA editor
35,1.223090395081611,45.8,102,Editor,Other
315,11.007813555734499,257.6,102,Genre,Report
526,18.38130136608364,108.6,102,Genre,Book
717,25.055880379243288,129.6,102,Genre,Lexicographical material
4,0.13978175943789842,15.0,102,Domain,1.1 Environmental Law
448,15.655557057044621,142.2,102,Domain,0 General
328,11.46210427390767,34.5,102,Domain,3.2.3 Coastal Engineering
270,9.435268762058143,52.5,102,Domain,2.7.2 Climatology
254,8.87614172430655,38.4,102,Domain,2.7.1 Meteorology
174,6.080506535548581,310.5,102,Domain,3.5 Energy Engineering
144,5.0321433397643425,134.1,102,Domain,3.2.5.3 Air Quality Management
133,4.6477435013101225,102.7,102,Domain,2.4 Geology
117,4.0886164635585285,36.4,102,Domain,2.10 Oceanography
103,3.599380305525884,118.2,102,Domain,3.2.5.2 Water Treatment and Supply
92,3.2149804670716633,80.1,102,Domain,2.2.2 Botany
88,3.075198707633765,128.0,102,Domain,2.6 Chemistry
87,3.0402532677742906,67.3,102,Domain,3.3  Agricultural Engineering
60,2.0967263915684757,154.1,102,Domain,2.2.3 Zoology
59,2.0617809517090016,153.2,102,Domain,3.2.5.1 Waste Management
57,1.9918900719900523,114.1,102,Domain,2.9 Soil Sciences
48,1.677381113254781,74.1,102,Domain,2.8 Ecology
40,1.397817594378984,69.7,102,Domain,1 Environmental Protection
39,1.3628721545195095,62.7,102,Domain,3.5.1 Renewable Energy
35,1.223090395081611,297.5,102,Domain,2.2 Biology
26,0.9085814363463397,77.4,102,Domain,2.2.5 Molecular Biology
24,0.8386905566273904,27.4,102,Domain,2.5 Hydrology
22,0.7687996769084412,57.3,102,Domain,3.2.4 Mining Engineering
18,0.6290179174705428,942.3,102,Domain,3.2.5.4 Soil Quality Management
16,0.5591270377515937,55.2,102,Domain,3.2.5 Environmental Engineering
15,0.5241815978921189,33.8,102,Domain,2.1 Geography
12,0.4193452783136952,13.3,102,Domain,3.2.2 Hydraulic Engineering
12,0.4193452783136952,20.1,102,Domain,3.1 Marine Engineering
11,0.3843998384542206,56.2,102,Domain,3.4 Chemical Engineering
4,0.13978175943789842,12.4,102,Domain,3.2.1 Transport and Infrastructure Engineering
838,29.284278602239716,151.0,102,User,Semi-expert
827,28.899878763785495,75.8,102,User,Expert
258,9.015923483744448,94.1,102,User,General public
14,0.4892361580326444,89.8,102,User,Unknown/NA user
3,0.1048363195784238,30.2,106,Domain,3.2.2 Hydraulic Engineering
112,3.9138892642611554,109.6,106,Editor,Academic/Research/Educational
1,0.034945439859474604,49.7,106,Genre,Others
5,0.174727199297373,39.6,106,Genre,Report
48,1.677381113254781,65.8,106,Genre,Article
69,2.411235350303748,120.8,106,Genre,Lexicographical material
77,2.6907988691795444,154.0,106,Genre,Book
2,0.06989087971894921,1200.2,106,Domain,1.2 Environmental Education
2,0.06989087971894921,53.8,106,Domain,2.2.5 Molecular Biology
2,0.06989087971894921,47.1,106,Domain,3.2.4 Mining Engineering
2,0.06989087971894921,946.8,106,Domain,3.2.5.4 Soil Quality Management
3,0.1048363195784238,93.5,106,Domain,3.2.5 Environmental Engineering
4,0.13978175943789842,41.4,106,Domain,2.5 Hydrology
6,0.2096726391568476,94.6,106,Domain,1 Environmental Protection
6,0.2096726391568476,277.3,106,Domain,3.4 Chemical Engineering
7,0.2446180790163222,97.7,106,Domain,2.8 Ecology
7,0.2446180790163222,72.6,106,Domain,3.2.5.2 Water Treatment and Supply
8,0.27956351887579683,185.8,106,Domain,2.2.3 Zoology
51,1.7822174328332048,69.8,106,Domain,2.7.1 Meteorology
49,1.7123265531142553,140.6,106,Domain,0 General
19,0.6639633573300174,132.9,106,Domain,3.3  Agricultural Engineering
19,0.6639633573300174,160.1,106,Domain,3.2.5.3 Air Quality Management
19,0.6639633573300174,33.4,106,Domain,2.7.2 Climatology
79,2.760689748898493,118.7,106,Editor,Business/NGO
17,0.5940724776110683,118.8,106,Domain,2.4 Geology
13,0.45429071817316985,102.4,106,Domain,2.2.2 Botany
11,0.3843998384542206,177.5,106,Domain,3.5 Energy Engineering
11,0.3843998384542206,144.7,106,Domain,2.6 Chemistry
9,0.3145089587352714,130.8,106,Domain,3.5.1 Renewable Energy
9,0.3145089587352714,25.3,106,Domain,2.10 Oceanography
8,0.27956351887579683,187.9,106,Domain,3.2.5.1 Waste Management
16,0.5591270377515937,15.2,106,Domain,3.2.3 Coastal Engineering
6,0.2096726391568476,40.0,106,Editor,Government
1,0.034945439859474604,12.0,106,Editor,Unknown/NA editor
3,0.1048363195784238,186.3,106,User,Unknown/NA user
35,1.223090395081611,123.6,106,User,General public
80,2.795635188757968,139.6,106,User,Semi-expert
82,2.8655260684769175,72.8,106,User,Expert
2,0.06989087971894921,25.4,106,Editor,Other
1,0.034945439859474604,169.5,110,Editor,Unknown/NA editor
68,2.376289910444273,86.4,110,Editor,Other
83,2.900471508336392,100.0,110,Editor,Unknown/NA editor
97,3.389707666369036,64.9,110,Editor,Government
788,27.537006609265983,118.7,110,Editor,Business/NGO
958,33.47773138537667,94.0,110,Editor,Academic/Research/Educational
33,1.153199515362662,51.0,110,Domain,3.1 Marine Engineering
35,1.223090395081611,50.0,110,Domain,2.8 Ecology
37,1.2929812748005602,55.0,110,Domain,3.5.1 Renewable Energy
40,1.397817594378984,41.1,110,Domain,3.2.2 Hydraulic Engineering
44,1.5375993538168824,46.7,110,Domain,3.2.5.2 Water Treatment and Supply
51,1.7822174328332048,140.4,110,Domain,2.2.5 Molecular Biology
53,1.852108312552154,85.4,110,Domain,1 Environmental Protection
55,1.921999192271103,114.7,110,Domain,2.1 Geography
58,2.026835511849527,61.3,110,Domain,2.5 Hydrology
74,2.5859625496011205,52.9,110,Domain,2.4 Geology
75,2.620907989460595,100.9,110,Domain,2.6 Chemistry
80,2.795635188757968,68.9,110,Domain,3.2.5.3 Air Quality Management
93,3.249925906931138,74.9,110,Domain,2.2.2 Botany
104,3.634325745385359,74.4,110,Domain,3.3  Agricultural Engineering
127,4.438070862153275,36.5,110,Domain,2.10 Oceanography
399,13.943230503930366,117.1,110,Domain,0 General
437,15.271157218590401,78.6,110,Domain,2.7.2 Climatology
481,16.808756572407283,46.8,110,Domain,3.2.3 Coastal Engineering
485,16.94853833184518,67.9,110,Domain,2.7.1 Meteorology
32,1.1182540755031873,52.8,110,Domain,3.5 Energy Engineering
31,1.0833086356437125,107.7,110,Domain,1.1 Environmental Law
27,0.9435268762058142,50.0,110,Domain,2.9 Soil Sciences
19,0.6639633573300174,54.6,110,Domain,3.2.1 Transport and Infrastructure Engineering
1,0.034945439859474604,169.5,110,Genre,Unknown/NA genre
4,0.13978175943789842,375.4,110,Genre,Leaflet
4,0.13978175943789842,66.3,110,Genre,News
5,0.174727199297373,133.3,110,Genre,Law
8,0.27956351887579683,65.4,110,Genre,Informational website
15,0.5241815978921189,74.7,110,Genre,Others
27,0.9435268762058142,99.5,110,Genre,Thesis
146,5.102034219483292,115.9,110,Genre,Report
410,14.327630342384587,82.2,110,Genre,Book
633,22.120463431047423,86.9,110,Genre,Article
1,0.034945439859474604,114.1,110,Domain,Unknown/NA domain
3,0.1048363195784238,105.8,110,Domain,2.2.4 Microbiology
8,0.27956351887579683,490.9,110,Domain,1.2 Environmental Education
10,0.349454398594746,78.6,110,Domain,2.2 Biology
11,0.3843998384542206,35.1,110,Domain,3.2.5 Environmental Engineering
12,0.4193452783136952,56.7,110,Domain,3.4 Chemical Engineering
15,0.5241815978921189,36.0,110,Domain,3.2.5.1 Waste Management
16,0.5591270377515937,38.0,110,Domain,2.2.3 Zoology
17,0.5940724776110683,40.9,110,Domain,3.2.4 Mining Engineering
742,25.929516375730156,130.2,110,Genre,Lexicographical material
1,0.034945439859474604,169.5,110,User,Unknown/NA user
12,0.4193452783136952,74.7,110,User,Unknown/NA user
329,11.497049713767144,116.5,110,User,General public
693,24.2171898226159,121.2,110,User,Semi-expert
960,33.54762226509561,85.4,110,User,Expert
577,20.163518798916844,63.7,114,Domain,3.2.3 Coastal Engineering
7,0.2446180790163222,51.2,114,User,Unknown/NA user
249,8.701414525009175,103.5,114,User,General public
520,18.171628726926794,106.7,114,User,Semi-expert
924,32.289586430154536,96.5,114,User,Expert
1,0.034945439859474604,32.5,114,Domain,2.8.1 Human Ecology
1,0.034945439859474604,54.9,114,Domain,3.2.5.4 Soil Quality Management
4,0.13978175943789842,34.0,114,Domain,2.3 Physics
6,0.2096726391568476,32.1,114,Domain,3.4 Chemical Engineering
7,0.2446180790163222,279.7,114,Domain,2.2.4 Microbiology
9,0.3145089587352714,24.5,114,Domain,3.2.5.1 Waste Management
10,0.349454398594746,36.1,114,Domain,3.2.5 Environmental Engineering
11,0.3843998384542206,17.8,114,Domain,2.8 Ecology
18,0.6290179174705428,48.4,114,Domain,2.2.3 Zoology
18,0.6290179174705428,56.2,114,Domain,2.2.5 Molecular Biology
22,0.7687996769084412,46.1,114,Domain,2.9 Soil Sciences
23,0.8037451167679158,90.6,114,Domain,1.1 Environmental Law
24,0.8386905566273904,28.9,114,Domain,3.2.5.2 Water Treatment and Supply
26,0.9085814363463397,47.5,114,Domain,1 Environmental Protection
26,0.9085814363463397,84.7,114,Domain,3.2.1 Transport and Infrastructure Engineering
29,1.0134177559247635,68.5,114,Domain,2.1 Geography
37,1.2929812748005602,36.1,114,Domain,3.2.5.3 Air Quality Management
465,16.24962953465569,73.7,114,Domain,2.7.1 Meteorology
355,12.405631150113482,72.3,114,Domain,2.7.2 Climatology
223,7.792833088662836,74.2,114,Domain,0 General
169,5.905779336251208,55.1,114,Domain,2.10 Oceanography
96,3.354762226509562,77.7,114,Domain,2.4 Geology
66,2.306399030725324,60.2,114,Domain,2.2.2 Botany
1,0.034945439859474604,69.5,114,Domain,1.2 Environmental Education
64,2.2365081510063747,51.9,114,Domain,3.3  Agricultural Engineering
58,2.026835511849527,69.5,114,Domain,2.5 Hydrology
47,1.6424356733953063,79.2,114,Domain,3.5.1 Renewable Energy
43,1.502653913957408,80.4,114,Domain,3.5 Energy Engineering
41,1.4327630342384587,62.5,114,Domain,2.6 Chemistry
40,1.397817594378984,109.1,114,Domain,3.2.4 Mining Engineering
40,1.397817594378984,70.1,114,Domain,3.1 Marine Engineering
58,2.026835511849527,67.6,114,Domain,3.2.2 Hydraulic Engineering
535,18.69581032481891,86.2,114,Genre,Article
466,16.284574974515166,109.7,114,Genre,Book
130,4.542907181731699,121.2,114,Genre,Report
22,0.7687996769084412,128.6,114,Genre,Others
18,0.6290179174705428,172.7,114,Genre,Informational website
15,0.5241815978921189,64.9,114,Genre,Thesis
4,0.13978175943789842,77.8,114,Genre,News
2,0.06989087971894921,220.3,114,Genre,Leaflet
507,17.71733800875362,104.4,114,Genre,Lexicographical material
1,0.034945439859474604,31.3,114,Genre,Law
602,21.037154795403712,106.4,114,Editor,Business/NGO
135,4.717634381029072,106.0,114,Editor,Government
84,2.9354169481958667,118.8,114,Editor,Unknown/NA editor
77,2.6907988691795444,114.9,114,Editor,Other
802,28.02624276729863,92.3,114,Editor,Academic/Research/Educational
11,0.3843998384542206,96.6,118,Domain,0 General
6,0.2096726391568476,128.3,118,Domain,2.4 Geology
4,0.13978175943789842,284.3,118,Domain,2.2.3 Zoology
3,0.1048363195784238,148.2,118,Domain,3.5 Energy Engineering
3,0.1048363195784238,216.2,118,Domain,3.2.4 Mining Engineering
2,0.06989087971894921,89.0,118,Domain,3.5.1 Renewable Energy
2,0.06989087971894921,172.0,118,Domain,3.2.1 Transport and Infrastructure Engineering
1,0.034945439859474604,42.7,118,Domain,2.8 Ecology
1,0.034945439859474604,40.3,118,Domain,2.6 Chemistry
1,0.034945439859474604,31.6,118,Domain,2.5 Hydrology
1,0.034945439859474604,24.1,118,Domain,2.2.2 Botany
11,0.3843998384542206,59.2,118,Domain,2.7.2 Climatology
23,0.8037451167679158,129.9,118,Genre,Lexicographical material
16,0.5591270377515937,103.2,118,Genre,Book
4,0.13978175943789842,102.2,118,Genre,Report
33,1.153199515362662,104.2,118,Editor,Academic/Research/Educational
20,0.698908797189492,96.9,118,Editor,Business/NGO
5,0.174727199297373,107.7,118,Editor,Government
3,0.1048363195784238,122.7,118,Editor,Other
1,0.034945439859474604,38.8,118,Editor,Unknown/NA editor
19,0.6639633573300174,84.0,118,Genre,Article
16,0.5591270377515937,67.0,118,Domain,2.7.1 Meteorology
17,0.5940724776110683,146.3,118,Domain,2.10 Oceanography
20,0.698908797189492,58.3,118,Domain,3.2.3 Coastal Engineering
3,0.1048363195784238,34.2,118,User,General public
26,0.9085814363463397,74.4,118,User,Expert
33,1.153199515362662,185.7,118,User,Semi-expert
58,2.026835511849527,66.4,122,Domain,3.3  Agricultural Engineering
68,2.376289910444273,87.7,122,Domain,2.2.2 Botany
88,3.075198707633765,40.5,122,Domain,2.10 Oceanography
104,3.634325745385359,118.9,122,Domain,2.4 Geology
195,6.814360772597547,91.6,122,Domain,0 General
238,8.317014686554955,68.5,122,Domain,2.7.2 Climatology
53,1.852108312552154,73.1,122,Domain,3.2.5.3 Air Quality Management
272,9.505159641777093,60.9,122,Domain,2.7.1 Meteorology
331,11.566940593486093,51.6,122,Domain,3.2.3 Coastal Engineering
49,1.7123265531142553,105.5,122,Domain,2.6 Chemistry
36,1.2580358349410856,158.7,122,Domain,2.2.5 Molecular Biology
11,0.3843998384542206,61.2,122,Domain,1.1 Environmental Law
12,0.4193452783136952,45.6,122,Domain,2.2.3 Zoology
13,0.45429071817316985,59.8,122,Domain,3.2.1 Transport and Infrastructure Engineering
18,0.6290179174705428,46.4,122,Domain,1 Environmental Protection
18,0.6290179174705428,69.2,122,Domain,3.2.5.1 Waste Management
19,0.6639633573300174,47.0,122,Domain,3.1 Marine Engineering
38,1.3279267146600349,64.3,122,Domain,2.5 Hydrology
22,0.7687996769084412,65.2,122,Domain,2.9 Soil Sciences
25,0.8736359964868651,57.1,122,Domain,2.8 Ecology
25,0.8736359964868651,96.4,122,Domain,3.2.4 Mining Engineering
25,0.8736359964868651,59.5,122,Domain,3.5.1 Renewable Energy
27,0.9435268762058142,90.1,122,Domain,2.1 Geography
30,1.0483631957842379,49.4,122,Domain,3.2.2 Hydraulic Engineering
34,1.1881449552221366,57.8,122,Domain,3.2.5.2 Water Treatment and Supply
24,0.8386905566273904,63.4,122,Domain,3.5 Energy Engineering
5,0.174727199297373,37.8,122,Domain,3.4 Chemical Engineering
5,0.174727199297373,60.0,122,Domain,2.3 Physics
4,0.13978175943789842,50.3,122,Domain,2.2 Biology
2,0.06989087971894921,91.8,122,Domain,2.8.1 Human Ecology
9,0.3145089587352714,93.5,122,User,Unknown/NA user
253,8.841196284447074,149.4,122,User,General public
425,14.851811940276704,124.0,122,User,Semi-expert
509,17.787228888472573,75.5,122,User,Expert
86,3.005307827914816,96.0,122,Editor,Government
441,15.4109389780283,110.8,122,Editor,Business/NGO
554,19.359773682148926,90.7,122,Editor,Academic/Research/Educational
3,0.1048363195784238,40.9,122,Genre,Informational website
3,0.1048363195784238,24.9,122,Genre,Others
3,0.1048363195784238,343.5,122,Genre,Patent
58,2.026835511849527,116.6,122,Editor,Unknown/NA editor
5,0.174727199297373,222.3,122,Genre,Law
90,3.145089587352714,119.2,122,Genre,Report
297,10.378795638263957,99.3,122,Genre,Book
307,10.728250036858704,70.3,122,Genre,Article
478,16.703920252828862,139.9,122,Genre,Lexicographical material
1,0.034945439859474604,98.2,122,Domain,1.2 Environmental Education
1,0.034945439859474604,5.1,122,Domain,3.2.5 Environmental Engineering
10,0.349454398594746,61.5,122,Genre,Thesis
57,1.9918900719900523,120.9,122,Editor,Other
24,0.8386905566273904,281.7,126,Editor,Other
35,1.223090395081611,389.6,126,Editor,Unknown/NA editor
65,2.2714535908658493,90.4,126,Editor,Business/NGO
92,3.2149804670716633,83.4,126,Editor,Academic/Research/Educational
6,0.2096726391568476,44.0,126,Genre,Report
20,0.698908797189492,680.5,126,Genre,Thesis
27,0.9435268762058142,50.0,126,Genre,Book
60,2.0967263915684757,97.3,126,Genre,Lexicographical material
103,3.599380305525884,130.6,126,Genre,Article
6,0.2096726391568476,34.3,126,Domain,2.2.2 Botany
8,0.27956351887579683,87.7,126,Domain,3.1 Marine Engineering
10,0.349454398594746,531.7,126,Domain,2.3 Physics
10,0.349454398594746,50.7,126,Domain,3.3  Agricultural Engineering
17,0.5940724776110683,123.9,126,Domain,3.2.2 Hydraulic Engineering
18,0.6290179174705428,205.7,126,Domain,1 Environmental Protection
18,0.6290179174705428,134.9,126,Domain,2.5 Hydrology
18,0.6290179174705428,182.1,126,Domain,2.8 Ecology
20,0.698908797189492,101.3,126,Domain,2.4 Geology
22,0.7687996769084412,45.8,126,Domain,0 General
52,1.8171628726926794,106.0,126,Domain,2.10 Oceanography
52,1.8171628726926794,51.6,126,Domain,2.7.1 Meteorology
26,0.9085814363463397,85.0,126,User,General public
52,1.8171628726926794,84.0,126,User,Semi-expert
138,4.822470700607496,113.4,126,User,Expert
64,2.2365081510063747,81.6,126,Domain,2.7.2 Climatology
103,3.599380305525884,71.1,126,Domain,3.2.3 Coastal Engineering
74,2.5859625496011205,172.2,130,User,Semi-expert
70,2.446180790163222,140.2,130,Editor,Business/NGO
63,2.2015627111468996,82.2,130,Editor,Academic/Research/Educational
10,0.349454398594746,160.3,130,Editor,Unknown/NA editor
5,0.174727199297373,44.5,130,Editor,Government
2,0.06989087971894921,33.8,130,Editor,Other
2,0.06989087971894921,132.5,130,Genre,Others
7,0.2446180790163222,73.9,130,Genre,Report
33,1.153199515362662,60.3,130,Genre,Article
39,1.3628721545195095,169.6,130,Domain,0 General
36,1.2580358349410856,51.9,130,Domain,3.2.3 Coastal Engineering
30,1.0483631957842379,317.5,130,Domain,2.4 Geology
27,0.9435268762058142,56.0,130,Domain,2.7.1 Meteorology
24,0.8386905566273904,63.9,130,Domain,2.7.2 Climatology
9,0.3145089587352714,38.3,130,Domain,2.10 Oceanography
5,0.174727199297373,110.1,130,Domain,3.5.1 Renewable Energy
5,0.174727199297373,137.1,130,Domain,2.9 Soil Sciences
4,0.13978175943789842,51.0,130,Domain,3.2.5.3 Air Quality Management
4,0.13978175943789842,62.7,130,Domain,2.5 Hydrology
21,0.7338542370489667,56.0,130,Genre,Book
2,0.06989087971894921,48.9,130,Domain,3.5 Energy Engineering
2,0.06989087971894921,21.2,130,Domain,3.3  Agricultural Engineering
2,0.06989087971894921,31.4,130,Domain,3.2.5.2 Water Treatment and Supply
2,0.06989087971894921,30.5,130,Domain,3.2.2 Hydraulic Engineering
2,0.06989087971894921,39.9,130,Domain,2.6 Chemistry
1,0.034945439859474604,35.6,130,Domain,3.2.5.1 Waste Management
1,0.034945439859474604,35.7,130,Domain,3.2.4 Mining Engineering
1,0.034945439859474604,21.1,130,Domain,2.8 Ecology
1,0.034945439859474604,35.2,130,Domain,2.2.3 Zoology
1,0.034945439859474604,11.9,130,Domain,2.2.2 Botany
87,3.0402532677742906,203.1,130,Genre,Lexicographical material
2,0.06989087971894921,140.0,130,Domain,3.4 Chemical Engineering
40,1.397817594378984,47.3,130,User,Expert
33,1.153199515362662,155.4,130,User,General public
3,0.1048363195784238,248.5,130,User,Unknown/NA user
2741,95.78545065481988,81.8,137,User,Expert
2395,83.69432846344166,140.5,137,User,Semi-expert
776,27.117661330952288,92.1,137,User,General public
37,1.2929812748005602,77.3,137,User,Unknown/NA user
